freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	I Range	|Ewe|/V	|I|/A	Ns	(Q-Qo)/mA.h	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	Re(C)/nF	Im(C)/nF	|C|/nF	Phase(C)/deg	Re(M)	Im(M)	|M|	Phase(M)/deg	Re(Permittivity)	Im(Permittivity)	|Permittivity|	Phase(Permittivity)/deg	Re(Resistivity)/Ohm.cm	Im(Resistivity)/Ohm.cm	|Resistivity|/Ohm.cm	Phase(Resistivity)/deg	Re(Conductivity)/mS/cm	Im(Conductivity)/mS/cm	|Conductivity|/mS/cm	Phase(Conductivity)/deg	Tan(Delta)	Loss Angle(Delta)/deg	dq/mA.h	x	Pwe/W	Rwe/Ohm	
1,5846864E+001	8,2447395E+001	6,4057026E+000	8,2695862E+001	-4,4426374E+000	3,076192816847158E+005	2,3542178E+000	-5,3797390E-002	1,5678700E+003	9,4075394E+000	5,000000000000000E+000	39	1,4378102E-002	1,7386724E-004	0	-1,913210353708394E-004	1,2056170E-002	9,3669718E-004	1,2092504E-002	4,4426374E+000	9,4075332E+003	1,2108384E+005	1,2144875E+005	-8,5557365E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5557365E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5557365E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,4426374E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,4426374E+000	1,2870937E+001	8,5557365E+001	-6,486786364822669E-006	7,138445063553885E-006	-1,2665078E-004	4,3760816E+004
1,2587309E+001	8,3388519E+001	6,6168504E+000	8,3650627E+001	-4,5368948E+000	3,076198287358657E+005	2,3542190E+000	-5,4805245E-002	1,9108910E+003	1,1956392E+001	5,000000000000000E+000	39	1,4372777E-002	1,7181912E-004	0	-1,989638888067170E-004	1,1917025E-002	9,4561192E-004	1,1954483E-002	4,5368948E+000	1,1956396E+004	1,5067981E+005	1,5115344E+005	-8,5463104E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5463104E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5463104E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,5368948E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,5368948E+000	1,2602449E+001	8,5463104E+001	-7,642853435877529E-006	7,423610201172209E-006	-1,2902355E-004	4,2956090E+004
9,9968166E+000	8,4333282E+001	6,8598051E+000	8,4611816E+001	-4,6502929E+000	3,076202934528477E+005	2,3542147E+000	-5,5723734E-002	2,3208477E+003	1,5254857E+001	5,000000000000000E+000	39	1,4377947E-002	1,6992836E-004	0	-2,067153987155479E-004	1,1779774E-002	9,5818582E-004	1,1818680E-002	4,6502929E+000	1,5254852E+004	1,8754063E+005	1,8816003E+005	-8,5349709E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5349709E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5349709E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,6502929E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,6502929E+000	1,2293831E+001	8,5349709E+001	-7,751509908830885E-006	7,712829457886605E-006	-1,3118563E-004	4,2247969E+004
7,9395623E+000	8,5405663E+001	7,0060482E+000	8,5692543E+001	-4,6896210E+000	3,076208683489077E+005	2,3542197E+000	-5,6787930E-002	2,8612148E+003	1,9125404E+001	5,000000000000000E+000	39	1,4372424E-002	1,6772082E-004	0	-2,160997469001506E-004	1,1630559E-002	9,5408497E-004	1,1669626E-002	4,6896210E+000	1,9125404E+004	2,3314395E+005	2,3392709E+005	-8,5310379E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5310379E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5310379E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,6896210E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,6896210E+000	1,2190276E+001	8,5310379E+001	-9,384348184602763E-006	8,062972106044460E-006	-1,3369127E-004	4,1456340E+004
6,3105822E+000	8,6338135E+001	7,2195849E+000	8,6639458E+001	-4,7799463E+000	3,076212498210810E+005	2,3542147E+000	-5,7657540E-002	3,4933208E+003	2,4256687E+001	5,000000000000000E+000	39	1,4371320E-002	1,6587500E-004	0	-2,214446934566634E-004	1,1501943E-002	9,6179120E-004	1,1542086E-002	4,7799463E+000	2,4256684E+004	2,9008278E+005	2,9109519E+005	-8,5220055E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5220055E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5220055E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,7799463E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,7799463E+000	1,1958878E+001	8,5220055E+001	-5,344946556512813E-006	8,262399248425029E-006	-1,3573823E-004	4,0830992E+004
5,0112233E+000	8,7228218E+001	7,4809446E+000	8,7548424E+001	-4,9018574E+000	3,076219729218497E+005	2,3542409E+000	-5,8656771E-002	4,2454131E+003	3,0998177E+001	5,000000000000000E+000	40	1,4337456E-002	1,6376600E-004	0	-2,330956566571250E-004	1,1380474E-002	9,7602239E-004	1,1422250E-002	4,9018574E+000	3,0998164E+004	3,6144041E+005	3,6276722E+005	-8,5098145E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5098145E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5098145E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,9018574E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,9018574E+000	1,1660054E+001	8,5098145E+001	-1,165096320046157E-005	8,697112350320877E-006	-1,3809217E-004	4,0135875E+004
3,9819033E+000	8,8330109E+001	7,6231966E+000	8,8658455E+001	-4,9326034E+000	3,076225465524429E+005	2,3542325E+000	-5,9819788E-002	5,2431499E+003	3,8763786E+001	5,000000000000000E+000	40	1,4342549E-002	1,6177306E-004	0	-2,416610466629087E-004	1,1237468E-002	9,6983270E-004	1,1279240E-002	4,9326034E+000	3,8763777E+004	4,4915669E+005	4,5082631E+005	-8,5067398E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5067398E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5067398E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,9326034E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,9326034E+000	1,1587017E+001	8,5067398E+001	-8,565390005783728E-006	9,016698567726012E-006	-1,4082970E-004	3,9355414E+004
3,1629577E+000	8,9493996E+001	7,8035808E+000	8,9833572E+001	-4,9833984E+000	3,076232545925970E+005	2,3542347E+000	-6,0923308E-002	6,4481157E+003	4,8656776E+001	5,000000000000000E+000	40	1,4345882E-002	1,5969400E-004	0	-2,509445456336956E-004	1,1089616E-002	9,6697797E-004	1,1131695E-002	4,9833984E+000	4,8656777E+004	5,5801169E+005	5,6012900E+005	-8,5016602E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,5016602E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,5016602E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-4,9833984E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	4,9833984E+000	1,1468325E+001	8,5016602E+001	-9,283498970786847E-006	9,363078396123186E-006	-1,4342777E-004	3,8642594E+004
2,5112481E+000	9,0727425E+001	8,2849941E+000	9,1104919E+001	-5,2176318E+000	3,076241327427686E+005	2,3542392E+000	-6,2265914E-002	7,6495933E+003	6,3261440E+001	5,000000000000000E+000	40	1,4345398E-002	1,5746019E-004	0	-2,667946346310669E-004	1,0930874E-002	9,9817931E-004	1,0976356E-002	5,2176318E+000	6,3261398E+004	6,9276419E+005	6,9564663E+005	-8,4782372E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4782372E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4782372E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,2176318E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,2176318E+000	1,0950813E+001	8,4782372E+001	-1,585008899737135E-005	9,954466527286417E-006	-1,4658886E-004	3,7809438E+004
1,9950197E+000	9,1658470E+001	8,6002016E+000	9,2061058E+001	-5,3602986E+000	3,076252268083226E+005	2,3542390E+000	-6,4234130E-002	9,2760771E+003	8,0952385E+001	5,000000000000000E+000	40	1,4347991E-002	1,5585299E-004	0	-2,894277804350390E-004	1,0814854E-002	1,0147444E-003	1,0862356E-002	5,3602986E+000	8,0952375E+004	8,6276719E+005	8,6655669E+005	-8,4639702E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4639702E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4639702E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,3602986E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,3602986E+000	1,0657712E+001	8,4639702E+001	-2,263314580397207E-005	1,079893962782079E-005	-1,5122250E-004	3,6650906E+004
1,5846864E+000	9,2785553E+001	8,7264481E+000	9,3195007E+001	-5,3728433E+000	3,076265927113184E+005	2,3542383E+000	-6,6669658E-002	1,1509045E+004	1,0090879E+002	5,000000000000000E+000	40	1,4344128E-002	1,5391520E-004	0	-3,160508823224340E-004	1,0683045E-002	1,0047365E-003	1,0730188E-002	5,3728433E+000	1,0090876E+005	1,0729313E+006	1,0776660E+006	-8,4627159E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4627159E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4627159E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,3728433E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,3728433E+000	1,0632683E+001	8,4627159E+001	-2,662310188739504E-005	1,179228335438069E-005	-1,5695626E-004	3,5311988E+004
1,2582541E+000	9,4060722E+001	8,8809071E+000	9,4479042E+001	-5,3936915E+000	3,076283014626699E+005	2,3542283E+000	-6,9725215E-002	1,4242771E+004	1,2584563E+002	5,000000000000000E+000	40	1,4346248E-002	1,5184583E-004	0	-3,461951501089279E-004	1,0537494E-002	9,9491584E-004	1,0584358E-002	5,3936915E+000	1,2584563E+005	1,3328740E+006	1,3388018E+006	-8,4606308E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4606308E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4606308E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,3936915E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,3936915E+000	1,0591342E+001	8,4606308E+001	-3,014426778649389E-005	1,291700651489386E-005	-1,6414907E-004	3,3764375E+004
1,0000616E+000	9,5537209E+001	9,0391054E+000	9,5963867E+001	-5,4048624E+000	3,076304398400129E+005	2,3542209E+000	-7,3193364E-002	1,7606293E+004	1,5620802E+002	5,000000000000000E+000	40	1,4346284E-002	1,4949673E-004	0	-3,836397732349643E-004	1,0374258E-002	9,8154449E-004	1,0420589E-002	5,4048624E+000	1,5620800E+005	1,6510129E+006	1,6583861E+006	-8,4595139E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4595139E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4595139E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,4048624E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,4048624E+000	1,0569322E+001	8,4595139E+001	-3,744462312603637E-005	1,431411574855752E-005	-1,7231335E-004	3,2164402E+004
7,9444051E-001	9,7275284E+001	9,4519768E+000	9,7733414E+001	-5,5498538E+000	3,076331218210661E+005	2,3542392E+000	-7,7165976E-002	2,1195133E+004	1,9824182E+002	5,000000000000000E+000	40	1,4348128E-002	1,4680883E-004	0	-4,356858797024858E-004	1,0183952E-002	9,8954712E-004	1,0231915E-002	5,5498538E+000	1,9824169E+005	2,0402111E+006	2,0498198E+006	-8,4450150E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4450150E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4450150E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,5498538E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,5498538E+000	1,0291528E+001	8,4450150E+001	-5,204610646752147E-005	1,625602595759512E-005	-1,8166717E-004	3,0508773E+004
6,3126236E-001	9,8748367E+001	1,0275887E+001	9,9281586E+001	-5,9408927E+000	3,076364852481633E+005	2,3542342E+000	-8,2568638E-002	2,4535275E+004	2,6284039E+002	5,000000000000000E+000	40	1,4347214E-002	1,4451033E-004	0	-5,115302103266617E-004	1,0018265E-002	1,0425140E-003	1,0072362E-002	5,9408927E+000	2,6284053E+005	2,5258220E+006	2,5394610E+006	-8,4059105E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,4059105E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,4059105E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-5,9408927E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	5,9408927E+000	9,6097174E+000	8,4059105E+001	-7,584433062417597E-005	1,908587990697020E-005	-1,9438591E-004	2,8512451E+004
5,0118715E-001	9,9768272E+001	1,0996017E+001	1,0037241E+002	-6,2895017E+000	3,076407157084448E+005	2,3542340E+000	-8,8976197E-002	2,8879178E+004	3,4659869E+002	5,000000000000000E+000	40	1,4350467E-002	1,4297223E-004	0	-6,206046837834794E-004	9,9029317E-003	1,0914572E-003	9,9628977E-003	6,2895017E+000	3,4659884E+005	3,1447340E+006	3,1637768E+006	-8,3710495E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	8,3710495E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-8,3710495E+001	0,0000000E+000	0,0000000E+000	0,0000000E+000	-6,2895017E+000	0,0000000E+000	0,0000000E+000	0,0000000E+000	6,2895017E+000	9,0731287E+000	8,3710495E+001	-1,090744734568176E-004	2,315559516383334E-005	-2,0947079E-004	2,6459145E+004
